account_id,ltd_sales,ytd_sales,ly_sales,ytd_remake,product_lines,ly_prorated,yoy_growth_pct,remake_rate_pct
PROMAR,772.5,0.0,0.0,0.0,3,0.0,0.0,0.0
GRESCO,771.0,0.0,0.0,0.0,2,0.0,0.0,0.0
PASSAM,770.8800000000001,664.8900000000001,105.99,268.99,3,44.16,1405.6,40.46
CHOIRBOP,770.48,0.0,0.0,0.0,4,0.0,0.0,0.0
KOUKEI,769.97,0.0,0.0,0.0,3,0.0,0.0,0.0
DUBDOM,768.0,0.0,0.0,0.0,1,0.0,0.0,0.0
RENBRA,767.99,0.0,159.99,0.0,3,66.66,-100.0,0.0
INCFRAAH,767.9300000000001,0.0,0.0,0.0,3,0.0,0.0,0.0
KOUAIM,767.5,0.0,0.0,0.0,3,0.0,0.0,0.0
KIMJOH,767.5,0.0,0.0,0.0,3,0.0,0.0,0.0
CHOYOUJOL,767.49,0.0,0.0,0.0,4,0.0,0.0,0.0
RKDENT,763.0,0.0,560.0,0.0,2,233.33,-100.0,0.0
GIAGALDO,761.99,0.0,0.0,0.0,3,0.0,0.0,0.0
PECWIL,760.0,0.0,0.0,0.0,3,0.0,0.0,0.0
SAEMUZ,759.69,0.0,0.0,0.0,5,0.0,0.0,0.0
BARBRI,758.5,0.0,0.0,0.0,3,0.0,0.0,0.0
GAUMAT,758.0,0.0,758.0,0.0,1,315.83,-100.0,0.0
MCKTHO,757.0,0.0,0.0,0.0,5,0.0,0.0,0.0
LEVPHI,755.99,0.0,755.99,0.0,2,315.0,-100.0,0.0
HUTALEOP,755.99,0.0,755.99,0.0,2,315.0,-100.0,0.0
BARKEVCW,755.99,0.0,755.99,0.0,2,315.0,-100.0,0.0
PALMIG,755.9,0.0,0.0,0.0,4,0.0,0.0,0.0
STETIMRIC,754.99,0.0,0.0,0.0,2,0.0,0.0,0.0
MORCHE,754.98,0.0,0.0,0.0,4,0.0,0.0,0.0
MIDZAC,754.8,0.0,0.0,0.0,4,0.0,0.0,0.0
TARDAV,751.0,0.0,0.0,0.0,3,0.0,0.0,0.0
IWAIWO,747.83,747.83,0.0,0.0,3,0.0,0.0,0.0
ATAROH,745.0,0.0,0.0,0.0,3,0.0,0.0,0.0
KAKMONEL,744.0,0.0,0.0,0.0,3,0.0,0.0,0.0
BHANAM,743.95,0.0,0.0,0.0,5,0.0,0.0,0.0
GREDANPA,742.95,278.98,463.97,0.0,3,193.32,44.3,0.0
GENJEFGE,741.5,0.0,0.0,0.0,4,0.0,0.0,0.0
TROLAR,740.5,0.0,0.0,0.0,2,0.0,0.0,0.0
RAUADA,738.98,0.0,0.0,0.0,4,0.0,0.0,0.0
RIYTAROL,738.0,0.0,0.0,0.0,2,0.0,0.0,0.0
ULLCHR,735.5,0.0,0.0,0.0,4,0.0,0.0,0.0
HAGKAIBLO,733.5,0.0,0.0,0.0,2,0.0,0.0,0.0
ABDANA,733.5,0.0,0.0,0.0,3,0.0,0.0,0.0
MCCANT,730.0,0.0,0.0,0.0,2,0.0,0.0,0.0
TOMCAR,729.56,0.0,0.0,0.0,4,0.0,0.0,0.0
GOMMAR,729.5,0.0,0.0,0.0,2,0.0,0.0,0.0
FRIAAR,727.96,0.0,0.0,0.0,3,0.0,0.0,0.0
ASGSHECH,726.99,0.0,726.99,0.0,3,302.91,-100.0,0.0
HASSHA,725.95,725.95,0.0,0.0,3,0.0,0.0,0.0
OYLJAS,723.9300000000001,321.94,0.0,0.0,3,0.0,0.0,0.0
VRAELL,723.5,0.0,0.0,0.0,4,0.0,0.0,0.0
VOIKER,722.0,0.0,0.0,0.0,3,0.0,0.0,0.0
ICKLID,720.58,0.0,0.0,0.0,4,0.0,0.0,0.0
CHADOU,720.5,0.0,0.0,0.0,4,0.0,0.0,0.0
BROSEADO,718.95,718.95,0.0,39.98,3,0.0,0.0,5.56
ALSJAY,714.97,0.0,355.0,0.0,2,147.92,-100.0,0.0
GRADAN,713.43,0.0,0.0,0.0,4,0.0,0.0,0.0
LAWJEN,713.22,0.0,0.0,0.0,3,0.0,0.0,0.0
HYDSHECL,710.96,0.0,155.99,0.0,3,65.0,-100.0,0.0
SCHPHI,710.0,0.0,0.0,0.0,4,0.0,0.0,0.0
FILDOU,705.74,0.0,0.0,0.0,4,0.0,0.0,0.0
WISAMBPF,705.5,0.0,0.0,0.0,2,0.0,0.0,0.0
DELMARWR,704.5,0.0,0.0,0.0,3,0.0,0.0,0.0
URKJAM,704.0,0.0,0.0,0.0,2,0.0,0.0,0.0
SIMMIC,703.0,0.0,0.0,0.0,3,0.0,0.0,0.0
BHASAY,700.5,0.0,0.0,0.0,4,0.0,0.0,0.0
MCDTHOCH,700.0,0.0,0.0,0.0,3,0.0,0.0,0.0
URGJON,697.96,0.0,0.0,0.0,3,0.0,0.0,0.0
CHESHADC,693.0,0.0,0.0,0.0,3,0.0,0.0,0.0
FOLCHR,691.5,0.0,0.0,0.0,4,0.0,0.0,0.0
POWLINEH,691.49,0.0,691.49,0.0,6,288.12,-100.0,0.0
SHAMAI,689.9300000000001,0.0,0.0,0.0,3,0.0,0.0,0.0
COLMAR2ND,686.0,0.0,0.0,0.0,3,0.0,0.0,0.0
DEMROB,684.5,0.0,0.0,0.0,3,0.0,0.0,0.0
SALDAI,683.5,0.0,0.0,0.0,3,0.0,0.0,0.0
BROKENCHI1,682.0,0.0,0.0,0.0,3,0.0,0.0,0.0
SHAALI,681.0,0.0,0.0,0.0,4,0.0,0.0,0.0
ZIZDEN,676.0,0.0,0.0,0.0,2,0.0,0.0,0.0
BRUGIN,674.48,0.0,0.0,0.0,4,0.0,0.0,0.0
BENMICDG,674.0,0.0,0.0,0.0,4,0.0,0.0,0.0
FUGSTE,674.0,0.0,0.0,0.0,3,0.0,0.0,0.0
CAMWESWES,673.5,0.0,0.0,0.0,4,0.0,0.0,0.0
MOHSUH,672.5,0.0,0.0,0.0,3,0.0,0.0,0.0
SALMAH,669.99,0.0,0.0,0.0,2,0.0,0.0,0.0
WILREB,664.0,0.0,0.0,0.0,3,0.0,0.0,0.0
ROHJAE,662.95,0.0,0.0,0.0,2,0.0,0.0,0.0
DOCJUL,661.45,0.0,0.0,0.0,3,0.0,0.0,0.0
VETJAS,660.0,0.0,0.0,0.0,2,0.0,0.0,0.0
MISDHI,658.0,0.0,0.0,0.0,3,0.0,0.0,0.0
MERANDDOV,655.5,0.0,0.0,0.0,3,0.0,0.0,0.0
GARDIA,653.0,0.0,0.0,0.0,2,0.0,0.0,0.0
WILKEI,650.0,0.0,0.0,0.0,2,0.0,0.0,0.0
SULSAM,649.99,0.0,0.0,0.0,2,0.0,0.0,0.0
GREDAN,649.97,0.0,141.99,0.0,5,59.16,-100.0,0.0
FOZROB,648.98,0.0,0.0,0.0,3,0.0,0.0,0.0
CORABI,645.0,645.0,0.0,0.0,2,0.0,0.0,0.0
GELHAT,644.96,82.98,561.98,0.0,3,234.16,-64.6,0.0
RODEAR,644.0,0.0,0.0,0.0,2,0.0,0.0,0.0
ELKABD,642.95,282.98,359.97,0.0,4,149.99,88.7,0.0
MCKBYR,642.0,0.0,0.0,0.0,2,0.0,0.0,0.0
ERIPAT,640.0,0.0,0.0,0.0,3,0.0,0.0,0.0
FORDER,639.5,0.0,0.0,0.0,3,0.0,0.0,0.0
YANSTE,639.0,0.0,0.0,0.0,4,0.0,0.0,0.0
SCHERI,637.5,0.0,0.0,0.0,5,0.0,0.0,0.0
BENJEF,634.75,0.0,0.0,0.0,3,0.0,0.0,0.0
SWACLI,634.5,0.0,0.0,0.0,2,0.0,0.0,0.0
VOGGRA,634.0,0.0,0.0,0.0,4,0.0,0.0,0.0
POTJAM,628.0,0.0,0.0,0.0,2,0.0,0.0,0.0
KOSALF,627.81,0.0,0.0,0.0,4,0.0,0.0,0.0
SMIJAM,627.49,0.0,0.0,0.0,2,0.0,0.0,0.0
KOULON,627.0,0.0,0.0,0.0,3,0.0,0.0,0.0
MOLWIL,626.0,0.0,0.0,0.0,3,0.0,0.0,0.0
CVEMIK,624.98,0.0,0.0,0.0,2,0.0,0.0,0.0
AUSPET,623.5,0.0,0.0,0.0,3,0.0,0.0,0.0
BRUKEV,622.95,0.0,0.0,0.0,2,0.0,0.0,0.0
RIOJOR2,622.2,0.0,0.0,0.0,2,0.0,0.0,0.0
POGROGCH,622.13,0.0,622.13,0.0,3,259.22,-100.0,0.0
AHNGRA,621.0,0.0,0.0,0.0,2,0.0,0.0,0.0
THASAMFF,619.95,0.0,0.0,0.0,2,0.0,0.0,0.0
MCCDEC,618.99,0.0,0.0,0.0,3,0.0,0.0,0.0
MIMCEL,618.5,0.0,0.0,0.0,2,0.0,0.0,0.0
POLKIR,618.5,0.0,0.0,0.0,6,0.0,0.0,0.0
GIAEUG,617.99,0.0,0.0,0.0,3,0.0,0.0,0.0
QUEMAR,617.9300000000001,0.0,549.93,0.0,3,229.14,-100.0,0.0
DICANTOB,617.0,0.0,0.0,0.0,3,0.0,0.0,0.0
SMILARORLP,616.5,0.0,0.0,0.0,2,0.0,0.0,0.0
BICBRASO,613.99,207.0,406.99,0.0,3,169.58,22.1,0.0
IVAMAD,612.99,0.0,612.99,0.0,3,255.41,-100.0,0.0
ADAAND,612.5,0.0,0.0,0.0,2,0.0,0.0,0.0
MRUFRE,611.0,0.0,0.0,0.0,1,0.0,0.0,0.0
BOLDEAPOR,610.5,0.0,0.0,0.0,2,0.0,0.0,0.0
LAFGIL,610.5,0.0,0.0,0.0,4,0.0,0.0,0.0
BASJOA,609.0,0.0,0.0,0.0,3,0.0,0.0,0.0
PROALMBB,609.0,0.0,0.0,0.0,2,0.0,0.0,0.0
GIRCHA,608.99,0.0,0.0,0.0,3,0.0,0.0,0.0
SHUSTE,608.0,0.0,0.0,0.0,3,0.0,0.0,0.0
ZICALB,606.0,0.0,0.0,0.0,3,0.0,0.0,0.0
BECBRA,606.0,0.0,0.0,0.0,4,0.0,0.0,0.0
ABUNAJ,605.4,0.0,0.0,0.0,4,0.0,0.0,0.0
OREASH,604.5,0.0,0.0,0.0,2,0.0,0.0,0.0
ADIDEV,604.0,0.0,0.0,0.0,2,0.0,0.0,0.0
HOTJOY,604.0,0.0,0.0,0.0,2,0.0,0.0,0.0
SLAMICHOME,602.5,0.0,0.0,0.0,2,0.0,0.0,0.0
SMILAT,601.0,0.0,0.0,0.0,3,0.0,0.0,0.0
NEGMIC,600.98,0.0,0.0,0.0,3,0.0,0.0,0.0
CARASA,600.0,0.0,0.0,0.0,1,0.0,0.0,0.0
ASPDEN,600.0,0.0,0.0,0.0,1,0.0,0.0,0.0
JHAASH,600.0,0.0,0.0,0.0,1,0.0,0.0,0.0
GORANG,599.0,0.0,0.0,0.0,3,0.0,0.0,0.0
HAMMATNAP,599.0,0.0,0.0,0.0,4,0.0,0.0,0.0
RAMTHI,598.0,0.0,0.0,0.0,1,0.0,0.0,0.0
CASSUS,596.97,596.97,0.0,0.0,2,0.0,0.0,0.0
LEEKAY,595.24,0.0,0.0,0.0,5,0.0,0.0,0.0
REIRAC,595.0,0.0,0.0,0.0,2,0.0,0.0,0.0
GREGAVH,595.0,0.0,0.0,0.0,3,0.0,0.0,0.0
DELJOSLV,594.5,0.0,0.0,0.0,2,0.0,0.0,0.0
MICJOHLA,593.0,0.0,593.0,0.0,3,247.08,-100.0,0.0
HOFRIC,593.0,0.0,0.0,0.0,2,0.0,0.0,0.0
PATPRI,591.5,0.0,0.0,0.0,4,0.0,0.0,0.0
SHASAG,591.0,0.0,0.0,0.0,3,0.0,0.0,0.0
PATCHICAR,590.94,0.0,0.0,0.0,2,0.0,0.0,0.0
FITPAT,590.0,0.0,0.0,0.0,2,0.0,0.0,0.0
MOLMIC,589.99,0.0,0.0,0.0,3,0.0,0.0,0.0
ATAAMEBR,586.47,0.0,0.0,0.0,4,0.0,0.0,0.0
PALANT,585.25,0.0,0.0,0.0,3,0.0,0.0,0.0
ADASHA,584.0,0.0,0.0,0.0,3,0.0,0.0,0.0
VOLRIC,583.97,583.97,0.0,0.0,3,0.0,0.0,0.0
VIRMAN,582.97,0.0,0.0,0.0,2,0.0,0.0,0.0
CRUVLA,582.25,0.0,0.0,0.0,4,0.0,0.0,0.0
ASFOMA,581.97,0.0,0.0,0.0,2,0.0,0.0,0.0
BAKMAR,580.2,0.0,0.0,0.0,3,0.0,0.0,0.0
HOMBRI2,580.0,0.0,0.0,0.0,3,0.0,0.0,0.0
PATAMIHI,578.0,0.0,578.0,0.0,1,240.83,-100.0,0.0
CHEBARPR,577.0,0.0,577.0,0.0,1,240.42,-100.0,0.0
IVASIL,575.0,0.0,0.0,0.0,3,0.0,0.0,0.0
BOIPRIHI,574.69,0.0,0.0,0.0,3,0.0,0.0,0.0
KIMJAN,574.5,0.0,0.0,0.0,3,0.0,0.0,0.0
ISARIC,572.99,0.0,0.0,0.0,4,0.0,0.0,0.0
PATROH,572.0,572.0,0.0,0.0,2,0.0,0.0,0.0
KINDAN,570.14,0.0,0.0,0.0,4,0.0,0.0,0.0
WARNAN,570.0,0.0,0.0,0.0,2,0.0,0.0,0.0
ROETRO,570.0,0.0,0.0,0.0,3,0.0,0.0,0.0
BERJOR,569.5,0.0,0.0,0.0,2,0.0,0.0,0.0
DESEKT,569.0,0.0,0.0,0.0,2,0.0,0.0,0.0
BOECAR,568.73,0.0,0.0,0.0,4,0.0,0.0,0.0
FIEEVA,567.5,0.0,0.0,0.0,4,0.0,0.0,0.0
YANTALZ,566.5,0.0,0.0,0.0,3,0.0,0.0,0.0
BATGARCHI,565.98,0.0,0.0,0.0,3,0.0,0.0,0.0
FORADASP,565.0,0.0,0.0,0.0,2,0.0,0.0,0.0
WATMEL,563.48,0.0,0.0,0.0,3,0.0,0.0,0.0
SHANIK,561.5,0.0,0.0,0.0,4,0.0,0.0,0.0
ASHFAI,559.5,0.0,0.0,0.0,2,0.0,0.0,0.0
KIRRICH,558.99,0.0,0.0,0.0,2,0.0,0.0,0.0
ALKALI,558.98,0.0,558.98,0.0,3,232.91,-100.0,0.0
JUSLAU,554.0,0.0,0.0,0.0,2,0.0,0.0,0.0
GROSHE,553.5,0.0,0.0,0.0,2,0.0,0.0,0.0
RHIDEB,553.21,0.0,553.21,0.0,5,230.5,-100.0,0.0
HAJBILWE,553.0,528.0,25.0,0.0,2,10.42,4968.8,0.0
BABCRI,553.0,0.0,0.0,0.0,3,0.0,0.0,0.0
TRADUY,552.98,0.0,0.0,0.0,3,0.0,0.0,0.0
LIMKAT,550.0,0.0,0.0,0.0,2,0.0,0.0,0.0
POSLIN,549.98,0.0,0.0,0.0,5,0.0,0.0,0.0
DAMLOU,549.5,0.0,0.0,0.0,3,0.0,0.0,0.0
METCHRK,549.0,549.0,0.0,0.0,1,0.0,0.0,0.0
KOWMON,549.0,0.0,0.0,0.0,3,0.0,0.0,0.0
BICBRADG,548.5,0.0,0.0,0.0,3,0.0,0.0,0.0
ALBMON,547.5,0.0,0.0,0.0,3,0.0,0.0,0.0
KARSPI,547.25,0.0,0.0,0.0,5,0.0,0.0,0.0
AHLJOH,546.99,0.0,0.0,0.0,3,0.0,0.0,0.0
AZASUZ,544.0,0.0,0.0,0.0,3,0.0,0.0,0.0
RIVCAN,542.98,0.0,0.0,0.0,4,0.0,0.0,0.0
LOWWILTN,542.46,0.0,0.0,0.0,4,0.0,0.0,0.0
LOTHEN,542.27,0.0,0.0,0.0,3,0.0,0.0,0.0
KARTHO,540.94,241.97000000000003,0.0,0.0,4,0.0,0.0,0.0
OPIERN,540.0,0.0,0.0,0.0,1,0.0,0.0,0.0
MUSSCODO,539.96,76.97999999999999,462.98,0.0,4,192.91,-60.1,0.0
MILAMA,538.99,0.0,0.0,0.0,3,0.0,0.0,0.0
MERMUI,538.99,0.0,0.0,0.0,3,0.0,0.0,0.0
TAGLOUOS,538.5,0.0,0.0,0.0,2,0.0,0.0,0.0
DEAROBLI,538.5,0.0,0.0,0.0,3,0.0,0.0,0.0
CUARACCHI,538.0,0.0,0.0,0.0,3,0.0,0.0,0.0
BORSAM,537.51,0.0,0.0,0.0,3,0.0,0.0,0.0
LANBRA,537.0,0.0,537.0,0.0,4,223.75,-100.0,0.0
GRUGIN,536.8,0.0,0.0,0.0,4,0.0,0.0,0.0
BARMIC,536.5,0.0,0.0,0.0,4,0.0,0.0,0.0
ZACMARGV,536.25,0.0,0.0,0.0,4,0.0,0.0,0.0
ZALMARCH,535.5,0.0,0.0,0.0,3,0.0,0.0,0.0
AGGDEE,532.98,0.0,0.0,0.0,2,0.0,0.0,0.0
HENWIL,532.0,0.0,0.0,0.0,3,0.0,0.0,0.0
TERSAL,531.0,0.0,0.0,0.0,4,0.0,0.0,0.0
LOEWDAR,530.5,0.0,0.0,0.0,2,0.0,0.0,0.0
CHIMAR,529.98,0.0,0.0,0.0,2,0.0,0.0,0.0
ROADAV,529.0,0.0,0.0,0.0,2,0.0,0.0,0.0
KLUANG,528.96,0.0,528.96,0.0,4,220.4,-100.0,0.0
STAREF,527.98,0.0,0.0,0.0,3,0.0,0.0,0.0
DAVMEG,527.0,0.0,0.0,0.0,3,0.0,0.0,0.0
DELBRI,525.97,0.0,525.97,0.0,3,219.15,-100.0,0.0
LESLOP,525.0,0.0,0.0,0.0,1,0.0,0.0,0.0
BURBLA,523.97,0.0,0.0,0.0,3,0.0,0.0,0.0
COLRAC,522.99,0.0,0.0,0.0,2,0.0,0.0,0.0
LOUSERVV,522.96,0.0,0.0,0.0,2,0.0,0.0,0.0
DARKARRF,522.95,0.0,0.0,0.0,3,0.0,0.0,0.0
FROTYLIN,520.96,0.0,0.0,0.0,3,0.0,0.0,0.0
KALSTE,520.74,0.0,0.0,0.0,3,0.0,0.0,0.0
MCGFRE,520.5,0.0,0.0,0.0,3,0.0,0.0,0.0
PATPHI,520.0,0.0,0.0,0.0,3,0.0,0.0,0.0
ASGSHE,520.0,0.0,0.0,0.0,3,0.0,0.0,0.0
ZELKAT,519.98,0.0,0.0,0.0,2,0.0,0.0,0.0
LAYNAT,519.96,0.0,0.0,0.0,3,0.0,0.0,0.0
HWAMINCH,517.48,0.0,0.0,0.0,4,0.0,0.0,0.0
LUKAUB,516.99,0.0,0.0,0.0,2,0.0,0.0,0.0
MUNARTRV,516.97,0.0,0.0,0.0,3,0.0,0.0,0.0
LARBYRPHO,515.5,0.0,0.0,0.0,2,0.0,0.0,0.0
TOWERI,514.49,0.0,0.0,0.0,3,0.0,0.0,0.0
BICBRACO,513.0,0.0,0.0,0.0,2,0.0,0.0,0.0
PALKRI,511.72,0.0,0.0,0.0,3,0.0,0.0,0.0
WOLLISNB,511.5,0.0,0.0,0.0,2,0.0,0.0,0.0
KOEMER,510.0,0.0,0.0,0.0,0,0.0,0.0,0.0
RUTLOU,510.0,510.0,0.0,0.0,3,0.0,0.0,0.0
CUNROBKET2,510.0,0.0,0.0,0.0,3,0.0,0.0,0.0
HUSTEV,509.98,0.0,0.0,0.0,3,0.0,0.0,0.0
LOGMAT,508.45,0.0,0.0,0.0,2,0.0,0.0,0.0
DORJEF,508.0,0.0,0.0,0.0,3,0.0,0.0,0.0
PANAMI,507.5,0.0,0.0,0.0,3,0.0,0.0,0.0
SCHWIL,507.5,0.0,0.0,0.0,2,0.0,0.0,0.0
DREBRA,507.5,0.0,0.0,0.0,2,0.0,0.0,0.0
SHEATMMO,507.04,0.0,507.04,0.0,3,211.27,-100.0,0.0
WAGSTE,506.24,0.0,0.0,0.0,4,0.0,0.0,0.0
GAMMAR,505.0,0.0,0.0,0.0,3,0.0,0.0,0.0
CHRRIC,503.5,0.0,0.0,0.0,3,0.0,0.0,0.0
CAILUI,500.0,0.0,0.0,0.0,1,0.0,0.0,0.0
TINMON,500.0,0.0,500.0,0.0,1,208.33,-100.0,0.0
MAROJAM,500.0,0.0,0.0,0.0,1,0.0,0.0,0.0
SAFABAG,499.99,0.0,0.0,0.0,2,0.0,0.0,0.0
PICCJAM,499.5,0.0,0.0,0.0,3,0.0,0.0,0.0
GHOOMA,499.5,0.0,0.0,0.0,2,0.0,0.0,0.0
PATHAL,499.0,0.0,0.0,0.0,1,0.0,0.0,0.0
CONTHE,498.0,0.0,0.0,0.0,3,0.0,0.0,0.0
WREWAL2,497.5,0.0,0.0,0.0,3,0.0,0.0,0.0
FENWIN,497.0,0.0,0.0,0.0,1,0.0,0.0,0.0
FRASUSIT,495.98,0.0,495.98,0.0,3,206.66,-100.0,0.0
SALSTE,495.0,0.0,0.0,0.0,1,0.0,0.0,0.0
BERDAV,495.0,0.0,0.0,0.0,3,0.0,0.0,0.0
STETOD,495.0,0.0,0.0,0.0,1,0.0,0.0,0.0
WISAMB,494.0,0.0,0.0,0.0,3,0.0,0.0,0.0
FROROB,493.99,0.0,0.0,0.0,2,0.0,0.0,0.0
VILELI,493.0,0.0,0.0,0.0,3,0.0,0.0,0.0
MARJACMO,493.0,0.0,0.0,0.0,3,0.0,0.0,0.0
YUSTEP,492.98,0.0,159.99,0.0,3,66.66,-100.0,0.0
DAVSAM,491.97,0.0,0.0,0.0,2,0.0,0.0,0.0
TWOWIL,491.5,0.0,0.0,0.0,1,0.0,0.0,0.0
HARJEN,490.5,0.0,0.0,0.0,2,0.0,0.0,0.0
SAGTOM,490.0,0.0,0.0,0.0,3,0.0,0.0,0.0
LOWMAR,488.0,0.0,0.0,0.0,2,0.0,0.0,0.0
KUMAGN,486.79,0.0,0.0,0.0,5,0.0,0.0,0.0
DRADAV,486.47,0.0,0.0,0.0,3,0.0,0.0,0.0
COOHOW,483.99,0.0,0.0,0.0,1,0.0,0.0,0.0
BORJEN,483.99,0.0,354.0,0.0,3,147.5,-100.0,0.0
SKOGEO,483.5,0.0,0.0,0.0,2,0.0,0.0,0.0
CONGEO,483.5,0.0,0.0,0.0,4,0.0,0.0,0.0
KARDWA,483.0,0.0,0.0,0.0,5,0.0,0.0,0.0
WILANN,482.5,0.0,0.0,0.0,4,0.0,0.0,0.0
REGNORNA,481.23,0.0,0.0,0.0,3,0.0,0.0,0.0
GAUDIA,479.5,0.0,0.0,0.0,2,0.0,0.0,0.0
DIBWAY,479.0,0.0,0.0,0.0,1,0.0,0.0,0.0
PATAMIBG,478.0,478.0,0.0,0.0,2,0.0,0.0,0.0
KHAFAITP,478.0,0.0,478.0,0.0,1,199.17,-100.0,0.0
DALALA,478.0,0.0,478.0,0.0,1,199.17,-100.0,0.0
DELDER,477.0,0.0,0.0,0.0,1,0.0,0.0,0.0
GRAMEL,477.0,477.0,0.0,159.0,2,0.0,0.0,33.33
HARMOL,476.0,0.0,0.0,0.0,2,0.0,0.0,0.0
KYLAUD,475.98,370.98,105.0,0.0,4,43.75,748.0,0.0
CLEJOH,474.48,0.0,0.0,0.0,2,0.0,0.0,0.0
PERMARTI,473.98,0.0,473.98,0.0,2,197.49,-100.0,0.0
SHECARGUR,472.98,0.0,0.0,0.0,3,0.0,0.0,0.0
GREKEN,472.0,0.0,0.0,0.0,4,0.0,0.0,0.0
TARGRE,471.4,0.0,0.0,0.0,3,0.0,0.0,0.0
PECJOS,471.0,0.0,0.0,0.0,3,0.0,0.0,0.0
BELCHA,470.0,0.0,0.0,0.0,3,0.0,0.0,0.0
MIRMIN,468.99,0.0,0.0,0.0,4,0.0,0.0,0.0
SHASOBBO,468.21000000000004,0.0,246.96999999999997,0.0,5,102.9,-100.0,0.0
COLMARW,468.0,0.0,0.0,0.0,3,0.0,0.0,0.0
KRAKEI,468.0,0.0,0.0,0.0,3,0.0,0.0,0.0
HARSTECH,468.0,0.0,0.0,0.0,2,0.0,0.0,0.0
ADRJAN,467.98,0.0,0.0,0.0,3,0.0,0.0,0.0
MEDANNNV,467.0,0.0,0.0,0.0,2,0.0,0.0,0.0
WARCHA,466.5,0.0,0.0,0.0,2,0.0,0.0,0.0
COLAMA,464.66999999999996,0.0,464.66999999999996,0.0,3,193.61,-100.0,0.0
LOEJAM,463.22,0.0,0.0,0.0,3,0.0,0.0,0.0
KHANALI,460.5,0.0,0.0,0.0,2,0.0,0.0,0.0
TAUKAN,459.97,0.0,0.0,0.0,3,0.0,0.0,0.0
CONNELLTH,458.5,0.0,0.0,0.0,3,0.0,0.0,0.0
WILBRUKOK,457.0,0.0,0.0,0.0,2,0.0,0.0,0.0
VORRAC,455.97,0.0,155.99,0.0,2,65.0,-100.0,0.0
JAHSOM,455.25,0.0,0.0,0.0,3,0.0,0.0,0.0
THOJOYFL,454.99,0.0,0.0,0.0,2,0.0,0.0,0.0
THOJAS,453.0,0.0,0.0,0.0,2,0.0,0.0,0.0
TEURIL,453.0,0.0,0.0,0.0,2,0.0,0.0,0.0
CRUAAR,452.49,0.0,0.0,0.0,2,0.0,0.0,0.0
VILSAN,450.99,0.0,0.0,0.0,2,0.0,0.0,0.0
DUFHEA,450.5,0.0,0.0,0.0,4,0.0,0.0,0.0
MARRICLF,450.0,0.0,0.0,0.0,2,0.0,0.0,0.0
HARWILL,449.97,0.0,0.0,0.0,2,0.0,0.0,0.0
KOLANN,449.97,0.0,0.0,0.0,2,0.0,0.0,0.0
COLDENT,449.88,0.0,0.0,0.0,1,0.0,0.0,0.0
VATTSV,449.5,0.0,0.0,0.0,3,0.0,0.0,0.0
OGADEL,448.99,0.0,0.0,0.0,2,0.0,0.0,0.0
LUKMIC,448.99,0.0,0.0,0.0,2,0.0,0.0,0.0
ROMJULOA,448.96000000000004,0.0,0.0,0.0,3,0.0,0.0,0.0
AMISAN,448.5,0.0,0.0,0.0,3,0.0,0.0,0.0
MULPAU,448.5,0.0,0.0,0.0,2,0.0,0.0,0.0
DORSTE,446.5,0.0,0.0,0.0,2,0.0,0.0,0.0
VALSPY,445.0,0.0,0.0,0.0,2,0.0,0.0,0.0
LEEJONRV,444.0,0.0,0.0,0.0,3,0.0,0.0,0.0
WELKEVNAP2,442.75,0.0,0.0,0.0,4,0.0,0.0,0.0
HYNJEF,442.5,0.0,0.0,0.0,2,0.0,0.0,0.0
BOOBAR,442.5,0.0,0.0,0.0,2,0.0,0.0,0.0
DOOPAU,441.0,0.0,0.0,0.0,2,0.0,0.0,0.0
KHAOME,440.99,0.0,0.0,0.0,3,0.0,0.0,0.0
MESJOR,440.5,0.0,0.0,0.0,2,0.0,0.0,0.0
CZEBOHL,439.99,439.99,0.0,0.0,2,0.0,0.0,0.0
PARREN,439.5,0.0,0.0,0.0,2,0.0,0.0,0.0
ROGMIC,439.5,0.0,0.0,0.0,3,0.0,0.0,0.0
LEICHR,439.5,0.0,0.0,0.0,2,0.0,0.0,0.0
SUTBOZLV,439.0,0.0,0.0,0.0,5,0.0,0.0,0.0
SIMSAM,438.74,0.0,0.0,0.0,3,0.0,0.0,0.0
SINSUNBU,438.47,0.0,438.47,0.0,2,182.7,-100.0,0.0
CHAMEL,438.24,0.0,0.0,0.0,5,0.0,0.0,0.0
BLONAN,438.0,0.0,0.0,0.0,2,0.0,0.0,0.0
FAIMATSTCH,435.0,0.0,0.0,0.0,2,0.0,0.0,0.0
DELMAR,434.97,0.0,0.0,0.0,3,0.0,0.0,0.0
HAGBET,434.94,0.0,0.0,0.0,3,0.0,0.0,0.0
DACELLWO,433.23,0.0,125.0,0.0,4,52.08,-100.0,0.0
APPJOE,433.0,0.0,0.0,0.0,3,0.0,0.0,0.0
ROVDAN,432.0,0.0,0.0,0.0,2,0.0,0.0,0.0
LOVJAMTX,431.5,0.0,0.0,0.0,2,0.0,0.0,0.0
DENCER,431.0,0.0,0.0,0.0,2,0.0,0.0,0.0
DALGREPA,430.99,0.0,430.99,0.0,2,179.58,-100.0,0.0
GRACHA,429.5,0.0,0.0,0.0,3,0.0,0.0,0.0
ESPSTEDOW,428.89,0.0,0.0,0.0,4,0.0,0.0,0.0
NICWIL,428.0,0.0,0.0,0.0,3,0.0,0.0,0.0
